Timestamp,Player Name,Player UUID,Class,ID,Name,Position,Change,Old Data,New Data
"2023-08-27T23:58:49.531+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-117, 7, 66)","EDIT","{
  ""platform_ids"": [
    8339551109745812552
  ]
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-27T23:58:57.710+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-117, 7, 68)","EDIT","{
  ""platform_ids"": [
    903406922132200299
  ]
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-27T23:59:36.604+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-103, 7, 65)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-27T23:59:43.799+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-103, 7, 68)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-28T00:01:24.548+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-116, 2, 62)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-28T00:02:26.741+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-103, 2, 62)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-28T00:04:29.210+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-105, -5, 67)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552,
    903406922132200299
  ]
}"
"2023-08-28T00:05:06.378+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-105, -5, 66)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    903406922132200299
  ]
}"
"2023-08-28T00:05:16.466+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-105, -5, 68)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-28T00:05:43.406+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-103, 2, 72)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-28T00:05:58.500+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockPIDSSingleArrival1$TileEntityBlockPIDSSingleArrival1","","","(-115, 2, 72)","EDIT","{
  ""platform_ids"": []
}","{
  ""platform_ids"": [
    8339551109745812552
  ]
}"
"2023-08-28T00:06:31.693+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-107, 4, 74)","EDIT","{
  ""selected_ids"": [],
  ""sign_length3"": """"
}","{
  ""selected_ids"": [
    8339551109745812552
  ],
  ""sign_length3"": ""PLATFORM""
}"
"2023-08-28T00:07:14.447+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-114, 9, 59)","EDIT","{
  ""sign_length4"": """",
  ""sign_length2"": """"
}","{
  ""sign_length4"": ""ARROW_TURN_BACK_LEFT"",
  ""sign_length2"": ""EXIT_2""
}"
"2023-08-28T00:07:27.681+08:00","karl","00000000-0000-3004-998f-501a96e1bd1e","mtr.block.BlockRailwaySign$TileEntityRailwaySign","","","(-114, 9, 59)","EDIT","{
  ""sign_length4"": ""ARROW_TURN_BACK_LEFT"",
  ""sign_length2"": ""EXIT_2""
}","{
  ""sign_length4"": ""EXIT_2"",
  ""sign_length2"": ""ARROW_TURN_BACK_LEFT""
}"
